borough,numunits,stories,race,personrm,housewgt,sequenceno,under6,cd,unitflr2,regext,totincom2,subsidy,housing,poverty,povertyx2,extwin4_2,extflr5_2,intcrack2,inthole2,intpeel_cat,intleak2,duration,board2,struct,old,help,rodent2,foreign,dilap,black_Mean,board2_Mean,foreign_Mean,help_Mean,hispanic_Mean,old_Mean,poverty_Mean,povertyx2_Mean,pubhous_Mean,regext_Mean,struct_Mean,dilap_Mean,ownhous_Mean,duration_Mean,extwin4_2_Mean,extflr5_2_Mean,intcrack2_Mean,inthole2_Mean,intleak2_Mean,vacrate,bldg,dist,dist.stratum,dist.id
1,10,4,3,1.2,213.6345,101842,2,1,4,1,23340,1,2,1,1,0,0,0,0,0,1,10,1,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,49,1,10,1
1,10,4,4,1,249.15661,669065,1,1,4,1,23392,0,2,0,1,0,0,0,0,0,1,11,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,49,1,10,1
1,12,6,3,0.8,186.57207,467502,1,1,8,0,8551,0,1,1,1,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,50,1,10,1
1,11,6,3,0.5,178.84964,621631,1,1,8,0,21300,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,51,1,10,1
1,12,6,2,0.33,226.18077,214547,1,1,8,1,15001,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,52,1,10,1
1,12,6,4,0.83,186.57207,211966,1,1,8,0,14432,1,1,1,1,0,0,1,1,2,0,5,0,0,0,NA,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,52,1,10,1
1,10,4,4,0.75,178.84964,496251,1,1,5,1,47000,NA,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,53,1,10,1
1,10,4,3,1,186.57207,749711,2,1,5,1,50000,NA,3,0,0,0,0,0,0,0,0,16,0,1,1,1,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,53,1,10,1
1,10,4,3,1.2,186.57207,250163,3,1,5,NA,17925,1,2,1,1,0,0,0,0,0,1,2,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,53,1,10,1
1,10,4,3,0.75,235.29088,303007,1,1,6,0,6816,1,4,1,1,0,0,0,0,0,1,7,0,0,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,53,1,10,1
1,12,6,2,0.33,171.66205,444135,1,1,7,0,8940,1,1,1,1,0,0,0,0,NA,0,37,0,1,0,NA,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,54,1,10,1
1,12,6,3,0.33,171.66205,156796,1,1,7,1,6624,0,1,1,1,0,0,0,0,0,0,28,0,0,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,54,1,10,1
1,12,6,3,1,168.49764,555187,1,1,7,1,8028,0,1,1,1,0,0,0,NA,0,0,19,0,1,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,54,1,10,1
1,12,6,3,0.33,171.66205,9592,1,1,7,0,6000,0,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,54,1,10,1
1,7,3,3,1,171.66205,790911,1,1,5,1,9564,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,55,1,10,1
1,6,3,3,1,176.21004,592604,1,1,2,0,22000,0,4,0,0,0,0,0,1,0,1,5,1,0,1,0,NA,1,1,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,56,1,10,1
1,9,6,3,0.33,168.49764,364473,1,1,7,1,7248,0,1,1,1,0,0,0,0,0,0,5,0,1,0,NA,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,57,1,10,1
1,12,6,3,0.4,235.29088,936811,1,1,7,1,0,1,1,1,1,0,0,0,0,0,0,25,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,58,1,10,1
1,9,6,3,0.33,235.29088,445570,1,1,7,1,15000,0,1,0,1,0,0,0,0,0,0,28,0,0,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,59,1,10,1
1,12,6,3,0.8,213.6345,727702,1,1,7,1,5400,1,1,1,1,0,0,0,0,0,0,9,1,1,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,60,1,10,1
1,10,4,3,0.33,191.49159,525876,1,1,4,1,23000,0,2,0,0,0,0,0,0,0,1,8,0,0,1,1,0,0,1,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,61,1,10,1
1,10,5,3,0.33,168.49764,841661,1,1,4,0,15280,1,2,0,1,0,0,1,1,0,1,22,0,0,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,62,1,10,1
1,10,5,4,0.75,178.84964,209092,1,1,4,0,13140,1,2,1,1,0,0,1,0,2,1,26,0,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,62,1,10,1
1,10,5,3,0.33,168.49764,596616,1,1,4,0,22000,1,2,0,0,0,0,0,0,0,0,8,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,62,1,10,1
1,12,6,3,0.33,176.21004,262870,1,1,7,1,7788,1,1,1,1,0,0,0,0,0,0,22,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,63,1,10,1
1,12,6,3,0.75,189.67769,721765,1,1,7,1,35000,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,63,1,10,1
1,12,6,2,1,186.57207,63086,1,1,7,0,40000,0,1,0,1,0,0,1,1,0,0,33,1,0,0,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,63,1,10,1
1,12,6,3,0.33,171.66205,707979,1,1,7,1,5544,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,63,1,10,1
1,12,6,2,0.33,170.33447,906689,1,1,3,0,13476,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,64,1,10,1
1,12,6,3,0.33,171.66205,804325,1,1,3,1,6792,1,1,1,1,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,64,1,10,1
1,12,6,3,0.33,168.49764,257211,1,1,3,1,6588,1,1,1,1,0,0,1,1,2,1,4,0,0,0,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,64,1,10,1
1,12,6,4,0.33,176.21004,580773,1,1,3,0,7160,0,1,1,1,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,64,1,10,1
1,10,5,3,1,170.33447,972751,3,1,5,1,50000,0,2,0,0,0,0,0,NA,0,0,8,1,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,65,1,10,1
1,10,5,4,1,189.67769,775520,1,1,5,1,37500,0,2,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,65,1,10,1
1,10,5,4,0.75,171.66205,688344,1,1,5,1,16595,1,2,0,1,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,65,1,10,1
1,10,5,3,0.5,182.99832,957583,1,1,6,NA,43100,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,65,1,10,1
1,11,5,2,1.33,189.67769,47554,2,1,7,1,64000,0,2,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,66,1,10,1
1,11,5,2,0.25,171.66205,72827,1,1,7,1,17000,1,2,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,66,1,10,1
1,11,5,2,0.4,170.33447,818704,1,1,7,1,9960,1,2,1,1,0,0,1,1,2,0,16,1,0,0,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,66,1,10,1
1,11,5,4,0.75,189.67769,810235,1,1,7,1,34960,1,2,0,0,0,0,0,0,0,0,7,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,66,1,10,1
1,10,4,3,1,189.67769,639980,3,1,4,1,20000,0,4,0,1,0,0,0,0,0,0,19,0,1,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,67,1,10,1
1,10,4,4,0.33,176.21004,824203,1,1,4,1,5400,0,4,1,1,0,0,0,0,0,0,29,0,1,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,67,1,10,1
1,11,4,4,0.33,176.21004,696559,1,1,4,1,7584,1,4,1,1,0,0,0,0,1,0,14,0,1,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,68,1,10,1
1,10,5,3,0.33,235.29088,728477,1,1,4,1,13200,0,4,0,1,0,0,0,0,0,0,6,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,69,1,10,1
1,9,4,3,0.33,176.21004,404564,1,1,2,1,7056,0,2,1,1,0,0,1,0,2,0,12,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,70,1,10,1
1,9,4,3,0.67,178.84964,841108,1,1,3,1,25000,0,2,0,1,0,0,0,NA,0,0,23,0,1,1,1,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,70,1,10,1
1,11,5,4,0.5,249.15661,835588,1,1,7,1,19000,1,4,0,1,0,0,0,0,0,0,20,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,71,1,10,1
1,11,5,3,0.75,182.99832,767440,3,1,7,0,3600,1,4,1,1,0,0,1,1,2,0,5,0,1,0,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,71,1,10,1
1,11,5,2,0.67,168.49764,737690,1,1,7,1,9552,1,4,1,1,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,71,1,10,1
1,12,7,2,0.25,171.66205,281476,1,1,7,1,30000,0,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,72,1,10,1
1,12,7,3,0.5,191.49159,92508,1,1,7,NA,7416,NA,1,1,1,0,0,NA,NA,NA,NA,2,0,NA,0,NA,NA,NA,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,72,1,10,1
1,12,7,3,0.75,189.67769,552686,3,1,7,1,9732,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,72,1,10,1
1,12,7,1,0.25,189.67769,769114,1,1,7,1,34000,0,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,72,1,10,1
1,10,4,2,0.33,171.66205,974681,1,1,6,1,9600,1,2,0,1,0,0,0,0,0,0,11,1,0,1,NA,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,73,1,10,1
1,10,4,4,1,191.49159,289239,2,1,6,1,23952,0,2,0,1,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,73,1,10,1
1,10,4,3,1,170.33447,904246,2,1,6,0,2076,1,2,1,1,0,0,1,1,1,0,11,1,0,1,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,73,1,10,1
1,10,4,4,0.75,249.15661,626400,1,1,6,0,24200,1,2,0,1,0,0,1,1,2,1,3,1,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,73,1,10,1
1,10,3,2,1,189.67769,585445,3,1,5,0,4488,1,2,1,1,0,0,1,1,1,1,5,0,0,1,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,74,1,10,1
1,10,5,3,0.33,176.21004,452114,1,1,3,1,19000,0,2,0,0,0,0,0,0,0,0,19,0,1,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,75,1,10,1
1,10,4,3,0.8,213.6345,889818,1,1,3,0,3000,0,2,1,1,0,0,0,0,0,1,4,1,0,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,76,1,10,1
1,10,5,4,0.5,170.33447,968848,1,1,3,0,11040,1,2,1,1,0,0,0,0,0,0,17,0,0,1,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,77,1,10,1
1,10,5,4,1,178.84964,431123,2,1,4,1,6000,0,2,1,1,0,0,0,0,0,0,9,0,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,77,1,10,1
1,11,5,4,0.75,249.15661,767291,1,1,2,1,14000,1,2,1,1,0,0,0,0,0,1,3,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,78,1,10,1
1,10,4,4,0.75,178.84964,654696,1,1,2,1,10400,0,2,1,1,0,0,0,0,0,0,11,0,1,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,79,1,10,1
1,10,5,3,1,189.67769,630930,2,1,2,1,31000,0,2,0,1,0,0,1,0,2,1,1,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,80,1,10,1
1,10,5,3,0.33,176.21004,459921,1,1,6,NA,13200,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,80,1,10,1
1,10,4,3,0.25,168.49764,627024,1,1,6,0,7908,1,2,1,1,0,0,0,0,0,0,22,0,0,1,NA,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,81,1,10,1
1,10,5,3,0.67,178.84964,598779,1,1,6,1,49000,0,2,0,0,0,0,0,0,0,0,24,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,82,1,10,1
1,12,6,2,0.5,189.67769,23197,1,1,8,0,11000,0,1,1,1,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,83,1,10,1
1,12,6,3,1,189.67769,172311,2,1,8,0,44000,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,83,1,10,1
1,12,6,3,0.5,178.84964,716668,1,1,8,0,6648,0,1,1,1,0,0,1,0,2,1,14,0,0,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,83,1,10,1
1,12,6,4,0.75,178.84964,957301,1,1,8,0,14000,0,1,1,1,0,0,0,0,0,0,13,0,1,0,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,83,1,10,1
1,10,4,4,0.33,235.29088,421898,1,1,6,0,7584,0,2,1,1,0,1,0,0,0,0,9,1,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,84,1,10,1
1,10,4,3,1.5,191.49159,621664,3,1,6,0,28300,0,2,0,1,0,1,1,1,2,1,3,1,0,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,84,1,10,1
1,10,4,4,0.5,249.15661,367398,2,1,6,0,2000,0,2,1,1,0,1,0,0,0,1,10,1,0,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,84,1,10,1
1,10,4,4,0.5,213.6345,798740,1,1,4,0,17000,0,2,0,1,0,1,1,1,0,1,5,1,0,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,84,1,10,1
1,10,4,3,1.33,178.84964,364647,2,1,6,0,36000,1,2,0,1,0,0,0,0,0,1,18,0,1,1,0,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,85,1,10,1
1,10,4,3,0.33,172.33043,421833,1,1,6,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,85,1,10,1
1,10,4,3,0.67,191.49159,691898,1,1,6,1,8364,0,2,1,1,0,0,0,0,0,0,9,0,0,1,1,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,85,1,10,1
1,10,4,3,0.75,178.84964,941632,1,1,6,0,77000,1,2,0,0,0,0,0,0,2,0,9,0,1,1,0,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,85,1,10,1
1,11,6,2,0.25,171.66205,66340,1,1,4,1,13500,0,1,0,1,0,0,1,1,2,0,40,1,0,0,1,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,86,1,10,1
1,11,6,3,0.5,191.49159,535437,2,1,4,1,8744,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,86,1,10,1
1,11,6,2,0.2,171.66205,498298,1,1,4,1,22500,0,1,0,0,0,0,0,NA,2,1,41,1,0,0,0,1,0,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,86,1,10,1
1,11,6,3,0.25,168.49764,182716,1,1,4,1,23668,0,1,0,0,0,0,0,0,1,0,38,0,0,0,1,1,1,NA,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,87,1,10,1
1,9,4,3,0.75,249.15661,122743,1,1,3,0,74500,0,2,0,0,0,0,0,0,0,0,35,0,1,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,88,1,10,1
1,9,4,4,1.33,186.57207,16765,1,1,5,0,33800,0,2,0,1,0,0,1,1,0,1,26,0,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,88,1,10,1
1,9,4,4,0.5,178.84964,404363,1,1,4,0,11216,0,2,1,1,0,0,0,0,0,0,35,0,1,1,0,0,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,88,1,10,1
1,9,3,3,0.8,249.15661,487887,1,1,4,0,20000,0,2,0,1,0,0,0,1,0,1,30,0,0,1,1,1,1,0,0.23,0.26,0.64,0.55,0.74,0.59,0.48,0.73,0.28,0.54,0.43,0.03,0.05,11.6,0.02,0.07,0.22,0.16,0.27,0.05,89,1,10,1
