id,as,lsg,oldstat,func,rel,assn,drink,status,howknow,cucard,survey,change,why,time,shift,shtime,fam,knnosw,nosw,inc,usenow,nowsw,x,y,distneares,distcw,distpw,cw50,cw100,cw150,pw50,pw100,pw150,ed,pw,cw,shifted,c50,c50to100,c100to150,p50,p50to100,p100to150,switch,as1to2,as2to3,as3to4,nearest,ed4,safeswitch,safemislab,safenolabe,switchfunc,arsenic,newstat,as4to965,lon,lat
100,5,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,7,NA,NA,NA,,NA,255513.7188,2632177,21.89299965,305.9880066,21.89299965,0,0,0,2,3,5,4,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.60044232,23.78089563
101,355,0,2,1,2,1,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255530.1094,2632191.75,32.07099915,290.196991,32.07099915,0,0,0,1,2,5,7,1,0,0,0,0,0,1,1,1,switch,0,0,1,0to50,6to10,NA,NA,NA,NA,351to450,unsafe,0,90.60059002,23.78101793
102,452,0,12,1,1,0,0,1,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255528.5313,2632178.75,19.08399963,303.1560059,19.08399963,0,0,0,2,2,5,5,1,0,0,0,0,0,1,0,1,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,451to550,unsafe,1,90.60057579,23.78091014
103,5,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,8,NA,NA,NA,,NA,255517.6406,2632167.75,12.43099976,314.9100037,12.43099976,0,0,0,2,3,3,8,0,0,0,0,0,0,1,1,0,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60047766,23.78081893
104,5,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,255473.0313,2632153,25.14800072,335.8089905,25.14800072,0,0,0,1,3,3,0,0,0,0,0,0,0,1,1,0,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.6000757,23.78069664
105,476,0,12,1,1,0,0,1,12,0,0,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255474.4219,2632134,23.91200066,354.1910095,23.91200066,0,0,0,2,3,3,0,1,0,0,0,0,0,1,1,0,switch,0,0,0,0to50,none,NA,NA,NA,NA,451to550,unsafe,1,90.60008823,23.78053909
106,199,0,0,1,1,1,1,0,12,1,1,pw,1,36,NA,NA,NA,3,NA,NA,,NA,255469.8125,2632133,28.55999947,356.1180115,28.55999947,0,0,0,2,3,3,5,1,0,0,0,0,0,1,1,0,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60004669,23.7805308
107,285,0,2,1,1,0,23,0,12,1,1,no,NA,NA,NA,NA,NA,3,NA,NA,,NA,255462.5781,2632117.25,21.96500015,373.04599,21.96500015,0,0,0,2,3,3,0,0,0,0,0,0,0,1,1,0,noswitch,0,1,0,0to50,none,NA,NA,NA,NA,251to350,unsafe,0,90.5999815,23.78040021
108,804,0,2,0,1,0,0,0,2,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255415.9844,2632035.5,79.96299744,439.9500122,79.96299744,0,0,0,0,1,2,5,1,0,0,0,0,0,0,1,1,switch,0,0,0,50to100,1to5,NA,NA,NA,NA,over651,unsafe,1,90.59956164,23.77972235
109,81,2,0,1,2,0,23,2,NA,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,255393.3594,2632034,91.00700378,433.5039978,91.00700378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,noswitch,0,0,0,50to100,none,NA,NA,NA,NA,51to150,unsafe,0,90.59935778,23.77970992
110,25,0,0,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,255990.4531,2632702.5,7.370999813,284.9549866,7.370999813,0,0,0,2,8,11,5,0,0,0,0,0,0,1,2,1,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.60473809,23.7852528
111,285,0,12,1,1,1,0,0,12,1,1,pw,1,30,NA,NA,NA,NA,NA,NA,,NA,256017.125,2632701.25,26.51300049,305.3599854,26.51300049,0,0,0,2,8,14,8,1,0,0,0,0,0,1,2,2,switch,0,1,0,0to50,6to10,NA,NA,NA,NA,251to350,unsafe,0,90.60497841,23.78524243
112,218,0,12,1,1,0,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256014.625,2632704,23.3239994,305.0079956,23.3239994,0,0,0,2,9,15,3,1,0,0,0,0,0,1,2,2,switch,0,1,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60495589,23.78526523
113,423,0,2,1,1,0,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,256023.5313,2632708,31.59199905,314.493988,31.59199905,0,0,0,2,7,16,5,1,0,0,0,0,0,1,1,2,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,351to450,unsafe,1,90.60503614,23.78529839
114,5,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,7,NA,NA,NA,,NA,256020.5313,2632731.75,32.06499863,326.7489929,32.06499863,0,0,0,2,6,16,10,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60500912,23.78549532
115,247,1,2,0,1,1,0,0,1,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255985.0469,2632764.5,27.27700043,324.0910034,27.27700043,0,0,0,2,4,14,10,1,0,0,0,0,0,1,1,2,switch,0,1,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.6046894,23.78576688
116,8,1,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,255971.6406,2632765.75,28.54999924,316.3789978,28.54999924,0,0,0,2,6,12,10,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.6045686,23.78577725
117,25,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,255990.4375,2632781.25,43.91699982,340.3789978,43.91699982,0,0,0,2,5,15,7,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60473798,23.78590577
118,5,1,0,1,2,0,23,1,12,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,255991.7969,2632822,33.75299835,373.0499878,33.75299835,0,0,0,1,4,10,12,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,over10,0,1,0,NA,0to50,safe,0,90.60475024,23.78624365
119,5,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,8,NA,NA,NA,,NA,255985.6719,2632680.5,29.7840004,267.7489929,29.7840004,0,0,0,3,8,11,0,0,0,0,0,0,0,1,1,1,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.604695,23.78507039
120,192,0,12,1,1,1,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,255961.0938,2632704.5,31.3239994,264.2390137,31.3239994,0,0,0,3,7,13,0,1,0,0,0,0,0,1,1,2,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.60447355,23.78526939
121,163,0,2,1,1,0,0,0,12,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255957.3125,2632692.25,38.84899902,253.0879974,38.84899902,0,0,0,3,8,11,8,1,0,0,0,0,0,1,1,1,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.60443947,23.78516782
122,163,1,2,0,1,1,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,255957.8906,2632645.5,20.90600014,224.951004,20.90600014,0,0,0,4,7,13,4,1,0,0,0,0,0,1,1,2,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,151to250,unsafe,0,90.60444467,23.78478019
123,545,0,2,1,1,1,0,0,1,1,1,pw,1,36,NA,NA,NA,NA,NA,NA,,NA,255944.2813,2632645,9.126000404,213.3090057,9.126000404,0,0,0,5,6,13,0,1,0,0,0,0,0,1,1,2,switch,0,0,0,0to50,none,NA,NA,NA,NA,451to550,unsafe,1,90.60432204,23.78477605
124,5,0,13,1,1,12,23,1,12,1,1,no,NA,NA,NA,NA,6,NA,NA,NA,,NA,255926.0156,2632639.75,14.51299953,195.4570007,14.51299953,0,0,0,4,7,14,7,0,0,0,0,0,0,1,1,2,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.60415746,23.78473252
125,157,2,3,1,2,0,23,1,2,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,8,255931.4219,2632668.25,19.38199997,217.9490051,19.38199997,0,0,0,2,7,14,8,0,0,0,0,0,0,1,1,2,noswitch,1,0,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.60420618,23.78496883
126,194,0,2,1,1,0,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,255922.4844,2632672.25,12.46100044,214.0850067,12.46100044,0,0,0,2,8,13,8,1,0,0,0,0,0,1,2,1,switch,1,0,0,0to50,6to10,NA,NA,NA,NA,151to250,unsafe,0,90.60412565,23.785002
128,47,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,258279.7344,2632303.25,19.43799973,623.0219727,19.43799973,0,0,0,4,16,36,10,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62536532,23.78194156
129,14,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,258265.2969,2632273.75,14.43999958,621.9780273,14.43999958,0,0,0,3,12,33,6,0,0,0,0,0,0,1,2,5,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62523522,23.78169695
130,21,0,0,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258244.9844,2632278.75,19.22100067,642.4039917,19.22100067,0,0,0,4,14,34,10,0,0,0,0,0,0,1,2,4,noswitch,0,0,0,0to50,6to10,0,1,0,NA,0to50,safe,0,90.6250522,23.78173842
131,5,0,12,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258247.3438,2632287,19.18199921,643.9489746,19.18199921,0,0,0,4,16,37,0,0,0,0,0,0,0,1,3,5,noswitch,0,0,0,0to50,none,0,0,1,NA,0to50,safe,0,90.62507346,23.78180683
132,19,0,13,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258257.9219,2632309.75,13.35599995,645.1430054,13.35599995,0,0,0,4,17,42,8,0,0,0,0,0,0,1,3,5,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62516879,23.78199546
133,5,0,13,1,1,0,23,1,13,1,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258241.4531,2632320.75,8.527000427,664.9589844,8.527000427,0,0,0,5,19,46,12,0,0,0,0,0,0,1,3,5,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.6250204,23.78208668
134,5,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,258281.2188,2632320.75,13.61200047,630.4039917,13.61200047,0,0,0,5,17,37,10,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.6253787,23.78208667
135,9,1,3,1,1,0,23,1,23,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258277.3125,2632342,18.88199997,644.835022,18.88199997,0,0,0,5,18,40,11,0,0,0,0,0,0,1,3,5,noswitch,0,0,0,0to50,over10,0,1,1,NA,0to50,safe,0,90.62534352,23.78226287
136,5,1,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,258249.375,2632337.75,20.26300049,666.5349731,20.26300049,0,0,0,5,21,42,0,0,0,0,0,0,0,1,4,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62509179,23.78222764
137,5,1,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,258242.9375,2632349.5,23.87800026,657.8289795,23.87800026,0,0,0,7,21,46,10,0,0,0,0,0,0,2,3,5,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62503378,23.78232507
138,5,2,3,1,1,1,23,1,2,0,0,dugnew,NA,30,NA,NA,NA,NA,NA,NA,,NA,258248.0313,2632358.75,21.22500038,659.4110107,21.22500038,0,0,0,7,22,45,0,NA,NA,1,0,0,0,2,3,5,switch,0,0,0,0to50,none,1,1,1,1,0to50,safe,0,90.62507969,23.78240177
139,18,2,0,0,1,0,0,2,NA,0,0,cworpw,NA,NA,3,6,NA,NA,NA,NA,,NA,258236.9375,2632325.25,3.082000017,661.0839844,3.082000017,0,0,0,5,18,44,0,NA,NA,0,0,0,0,1,3,5,switch,0,0,0,0to50,none,1,1,0,0,0to50,safe,0,90.62497971,23.78212399
140,30,2,3,1,1,0,23,2,NA,0,1,dugnew,NA,12,NA,NA,NA,NA,NA,NA,,NA,258222.4219,2632280.5,9.442000389,663.5800171,9.442000389,0,0,0,3,15,37,0,NA,NA,1,0,0,0,1,3,5,switch,0,0,0,0to50,none,1,1,1,1,0to50,safe,0,90.62484891,23.78175294
141,5,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,258184.8906,2632292.75,30.99099922,627.5629883,30.99099922,0,0,0,3,20,39,10,0,0,0,0,0,0,1,4,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62451074,23.78185453
143,17,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258169.2656,2632323.75,16.16399956,599.8809814,16.16399956,0,0,0,5,26,47,0,0,0,0,0,0,0,1,5,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62436996,23.78211158
144,26,1,3,1,1,1,23,1,1,1,1,no,NA,NA,NA,NA,6,NA,NA,NA,,NA,258156.1563,2632362.75,20.22500038,572.09198,20.22500038,0,0,0,10,29,53,5,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62425185,23.78243496
145,24,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258163.4219,2632350,11.35099983,583.7559814,11.35099983,0,0,0,9,24,51,3,0,0,0,0,0,0,2,3,5,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62431732,23.78232924
146,23,0,13,1,1,1,23,1,1,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,258153.2344,2632320.5,1.922000051,586.7670288,1.922000051,0,0,0,7,25,45,2,0,0,0,0,0,0,2,4,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62422551,23.78208464
147,8,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,258198.8906,2632336.75,26.31900024,621.5419922,26.31900024,0,0,0,7,23,51,0,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.6246369,23.78221936
148,6,2,3,1,1,1,23,1,2,1,1,dugnew,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258183.9688,2632339,14.23700047,607,14.23700047,0,0,0,5,24,50,0,NA,NA,1,0,0,0,1,4,5,switch,0,0,0,0to50,none,1,1,1,1,0to50,safe,0,90.62450245,23.78223802
149,10,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258216.8125,2632351.75,7.031000137,632.5219727,7.031000137,0,0,0,5,25,49,9,0,0,0,0,0,0,1,4,5,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62479839,23.78234373
150,5,2,3,1,1,1,23,1,NA,1,1,dugnew,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258273.8125,2632386.75,10.02700043,672.5809937,10.02700043,0,0,0,6,21,44,0,NA,NA,1,0,0,0,2,3,5,switch,0,0,0,0to50,none,1,1,1,1,0to50,safe,0,90.625312,23.78263393
151,9,0,3,1,3,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258237.9844,2632378,12.16499996,643.6890259,12.16499996,0,0,0,6,22,46,4,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62498917,23.78256139
152,34,0,3,1,3,0,23,1,12,1,1,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,258295.4375,2632337.75,23.4489994,627.3040161,23.4489994,0,0,0,6,21,36,5,0,0,0,0,0,0,2,3,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62550683,23.78222762
153,5,0,13,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,258246.8594,2632400.75,21.70899963,645.4569702,21.70899963,0,0,0,7,20,45,5,0,0,0,0,0,0,2,3,5,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62506914,23.78275002
154,5,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,258213.3594,2632399,11.68200016,613.8170166,11.68200016,0,0,0,6,29,50,0,0,0,0,0,0,0,2,5,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62476729,23.78273552
155,17,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258224.875,2632417.25,16.64699936,619.8070068,16.64699936,0,0,0,8,24,49,0,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62487106,23.78288685
156,28,0,3,1,1,0,23,1,12,0,0,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258221.375,2632431.75,8.480999947,612.7860107,8.480999947,0,0,0,5,25,46,0,0,0,0,0,0,0,1,4,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62483953,23.78300708
157,15,2,3,1,1,0,23,1,12,1,1,dugnew,NA,NA,NA,NA,3,NA,NA,NA,,NA,258197.75,2632421.75,16.65500069,592.507019,16.65500069,0,0,0,5,28,48,7,NA,NA,1,0,0,0,1,5,4,switch,0,0,0,0to50,6to10,1,1,1,1,0to50,safe,0,90.62462665,23.78292417
158,12,3,0,0,2,1,0,1,12,0,1,pw,1,3,NA,NA,NA,NA,NA,NA,,NA,258195,2632419.25,17.41200066,590.4829712,17.41200066,0,0,0,5,27,49,6,1,0,0,0,0,0,1,5,5,switch,0,0,0,0to50,6to10,1,1,0,0,0to50,safe,0,90.62460187,23.78290344
159,5,0,3,1,3,1,23,1,12,1,1,no,NA,NA,NA,NA,1,NA,NA,NA,,NA,258160.8125,2632356.75,15.42500019,578.7509766,15.42500019,0,0,0,10,27,52,0,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62429381,23.78238521
160,15,2,0,0,3,0,0,1,12,0,0,cworpw,NA,NA,3,12,NA,NA,NA,NA,,NA,258143.1719,2632338,12.07199955,570.1810303,12.07199955,0,0,0,8,28,48,6,NA,NA,0,0,0,0,2,4,4,switch,0,0,0,0to50,6to10,1,1,0,0,0to50,safe,0,90.62413485,23.78222975
161,9,2,0,1,1,1,23,0,NA,1,1,dugnew,NA,3,NA,NA,NA,NA,NA,NA,,NA,258205.1719,2632398,12.59799957,606.2990112,12.59799957,0,0,0,6,29,52,5,NA,NA,1,0,0,0,2,5,5,switch,0,0,0,0to50,1to5,1,1,0,1,0to50,safe,0,90.62469352,23.78272723
162,24,2,0,1,1,1,23,0,NA,0,1,dugnew,NA,27,NA,NA,0,NA,NA,NA,,NA,258119.4688,2632283.25,14.42700005,575.0510254,14.42700005,0,0,0,6,21,42,10,NA,NA,1,0,0,0,2,3,5,switch,0,0,0,0to50,6to10,1,1,0,1,0to50,safe,0,90.62392126,23.78177578
163,5,1,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258108.4375,2632252.75,26.2310009,582.0570068,26.2310009,0,0,0,7,18,38,8,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62382185,23.78152288
164,5,2,0,1,1,0,23,2,NA,0,1,dugnew,NA,12,NA,NA,1,NA,NA,NA,,NA,258086.5,2632222.25,31.97299957,582.3339844,31.97299957,0,0,0,3,17,29,14,NA,NA,1,0,0,0,1,3,3,switch,0,0,0,0to50,over10,1,1,0,1,0to50,safe,0,90.62362417,23.78126998
165,24,0,3,1,3,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258049.4063,2632219,33.59500122,555.6119995,33.59500122,0,0,0,6,21,31,0,0,0,0,0,0,0,2,3,2,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62328994,23.78124305
166,5,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258098.7031,2632352.25,22.95800018,523.8400269,22.95800018,0,0,0,8,24,48,8,0,0,0,0,0,0,2,4,5,noswitch,0,0,0,0to50,6to10,0,1,1,NA,0to50,safe,0,90.62373417,23.78234792
167,27,2,3,1,1,0,23,1,3,1,1,dugnew,NA,6,NA,NA,0,NA,NA,NA,,NA,258077.0625,2632318.5,5.785999775,520.6129761,5.785999775,0,0,0,5,24,43,14,NA,NA,1,0,0,0,1,4,4,switch,0,0,0,0to50,over10,1,1,1,1,0to50,safe,0,90.62353917,23.78206808
168,34,2,3,1,1,0,23,1,3,1,1,dugnew,NA,6,NA,NA,0,NA,NA,NA,,1,258061.7344,2632326.5,23.06299973,503.3309937,23.06299973,0,0,0,4,22,42,14,NA,NA,1,0,0,0,1,4,4,switch,0,0,0,0to50,over10,1,1,1,1,0to50,safe,0,90.62340106,23.78213442
169,14,0,3,1,1,0,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,258068.1563,2632303.5,13.52299976,520.710022,13.52299976,0,0,0,6,26,37,3,0,0,0,0,0,0,2,4,3,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62345892,23.7819437
170,29,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258087.0625,2632276,8.87100029,551.3699951,8.87100029,0,0,0,5,24,37,0,0,0,0,0,0,0,1,4,3,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62362926,23.78171567
171,46,0,3,1,1,1,23,1,1,1,1,no,NA,NA,NA,NA,4,NA,NA,NA,,NA,258060.1094,2632269.75,15.32999992,532.7520142,15.32999992,0,0,0,8,19,38,0,0,0,0,0,0,0,2,3,4,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.6233864,23.78166386
172,18,1,3,1,1,0,23,1,12,0,1,no,NA,NA,NA,NA,5,NA,NA,NA,,NA,258045.7188,2632313.75,6.527999878,496.2160034,6.527999878,0,0,0,5,20,39,0,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62325675,23.7820287
173,11,0,3,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258026.0469,2632326.5,16.90600014,472.8009949,16.90600014,0,0,0,3,16,38,5,0,0,0,0,0,0,1,3,5,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.6230795,23.78213443
174,158,2,0,1,1,0,23,2,NA,0,1,dugnew,NA,2,NA,NA,NA,NA,NA,NA,,NA,258039.0625,2632302,14.93700027,497.0490112,14.93700027,0,0,0,7,17,38,0,NA,NA,1,0,0,0,2,2,5,switch,1,0,0,0to50,none,NA,NA,NA,NA,151to250,unsafe,0,90.62319677,23.78193128
175,39,0,3,1,1,0,23,1,1,1,1,no,NA,NA,NA,NA,3,NA,NA,NA,,NA,258038.3438,2632279.25,17.74300003,509.5950012,17.74300003,0,0,0,9,17,36,5,0,0,0,0,0,0,2,2,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62319028,23.78174264
177,67,0,3,1,1,1,23,1,2,1,1,pw,0,5,NA,NA,NA,NA,NA,NA,,8,258009.7969,2632269.5,13.21899986,492.8580017,13.21899986,0,0,0,7,18,30,5,1,0,0,0,0,0,2,3,3,switch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62293306,23.7816618
178,50,0,1,1,1,1,23,1,12,0,2,no,NA,NA,NA,NA,NA,NA,NA,NA,,NA,257991.4688,2632270.5,5.883999825,478.0650024,5.883999825,0,0,0,7,15,23,5,0,0,0,0,0,0,2,2,2,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62276792,23.7816701
179,140,0,2,1,1,0,0,0,12,1,1,pw,1,24,NA,NA,NA,NA,NA,NA,,NA,257979.5156,2632246.75,6.829999924,485.0220032,6.829999924,0,0,0,7,14,28,5,1,0,0,0,0,0,2,2,3,switch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62266021,23.78147317
180,19,2,0,1,1,0,23,1,2,1,1,dugnew,NA,15,NA,NA,0,NA,NA,NA,,NA,257939.4219,2632228,19.27099991,470.5090027,19.27099991,0,0,0,4,11,25,10,NA,NA,1,0,0,0,1,2,3,switch,0,0,0,0to50,6to10,1,1,0,1,0to50,safe,0,90.62229894,23.78131771
181,39,0,0,0,1,0,23,1,12,1,1,cworpw,NA,NA,NA,NA,3,NA,NA,NA,,NA,258050.625,2632271.5,17.98500061,523.9910278,17.98500061,0,0,0,8,18,37,5,0,0,0,0,0,0,2,2,4,noswitch,0,0,0,0to50,1to5,0,1,0,NA,0to50,safe,0,90.62330094,23.78167837
182,29,0,13,1,1,1,23,1,12,1,1,no,NA,NA,NA,NA,2,NA,NA,NA,,NA,258023.0313,2632206.75,19.56299973,544.1690063,19.56299973,0,0,0,4,15,34,1,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,1to5,0,1,1,NA,0to50,safe,0,90.62305229,23.78114148
183,32,1,0,0,1,1,0,1,12,1,1,cworpw,NA,NA,NA,NA,0,NA,NA,NA,,NA,258024.7188,2632216,12.27799988,539.0230103,12.27799988,0,0,0,4,16,35,1,NA,NA,0,0,0,0,1,3,4,switch,0,0,0,0to50,1to5,1,1,0,0,0to50,safe,0,90.62306749,23.78121818
184,50,1,3,1,2,0,23,1,12,1,1,no,NA,NA,NA,NA,0,NA,NA,NA,,NA,258038,2632177.5,32.55899811,575.0949707,32.55899811,0,0,0,2,14,32,0,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,none,0,1,1,NA,0to50,safe,0,90.62318715,23.78089894
185,118,1,2,1,1,1,23,0,12,1,1,no,NA,NA,NA,NA,NA,34,NA,NA,,NA,258004.0313,2632158.25,30.40600014,565.5880127,30.40600014,0,0,0,2,19,30,3,0,0,0,0,0,0,1,4,3,noswitch,1,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.62288107,23.78073933
186,77,0,2,1,1,1,23,0,1,1,1,no,NA,NA,NA,NA,NA,4,NA,NA,,NA,258011.6719,2632127.5,18.5510006,593.8029785,18.5510006,0,0,0,2,14,32,5,0,0,0,0,0,0,1,3,4,noswitch,0,0,0,0to50,1to5,NA,NA,NA,NA,51to150,unsafe,0,90.6229499,23.78048435
